
---------- Begin Simulation Statistics ----------
system.cpu.bac.branchMisspredict               252646                       # Number of mispredicted branches (Count)
system.cpu.bac.noBranchMisspredict               1060                       # Number of non-branch instructions mispredicted (Count)
system.cpu.bac.squashBranchDecode                1396                       # Number of branches squashed from decode (Count)
system.cpu.bac.squashBranchCommit              251250                       # Number of branches squashed from commit (Count)
system.cpu.bac.preDecUpdate::NoBranch               0                       # Number of branches extracted from the predecoder (Count)
system.cpu.bac.preDecUpdate::Return                 0                       # Number of branches extracted from the predecoder (Count)
system.cpu.bac.preDecUpdate::CallDirect             0                       # Number of branches extracted from the predecoder (Count)
system.cpu.bac.preDecUpdate::CallIndirect            0                       # Number of branches extracted from the predecoder (Count)
system.cpu.bac.preDecUpdate::DirectCond             0                       # Number of branches extracted from the predecoder (Count)
system.cpu.bac.preDecUpdate::DirectUncond            0                       # Number of branches extracted from the predecoder (Count)
system.cpu.bac.preDecUpdate::IndirectCond            0                       # Number of branches extracted from the predecoder (Count)
